Age,Gender,ItemPurchased,Category,PurchaseAmount(USD),Location,Color,Season
19,Female,Hoodie,Clothing,37,Texas,White,Winter
44,Female,Dress,Clothing,75,Illinois,Gray,Fall
50,Female,Shirt,Clothing,21,Massachusetts,Brown,Winter
51,Female,Shorts,Clothing,89,North Carolina,Charcoal,Winter
25,Female,Sandals,Footwear,24,West Virginia,Beige,Fall
62,Female,Sweater,Clothing,27,Delaware,Teal,Spring
48,Female,Dress,Clothing,26,Idaho,Black,Summer
62,Female,Boots,Footwear,82,Oregon,Violet,Spring
22,Female,Pants,Clothing,28,Maine,Orange,Winter
48,Female,Gloves,Accessories,65,South Dakota,Turquoise,Fall
48,Female,Pants,Clothing,82,New Mexico,Black,Winter
62,Female,Scarf,Accessories,38,Washington,Silver,Winter
24,Female,Shorts,Clothing,33,Georgia,Gray,Spring
39,Female,Shoes,Footwear,38,Idaho,Pink,Summer
35,Female,Handbag,Accessories,48,Colorado,Red,Spring
47,Female,Sandals,Footwear,35,Kentucky,Lavender,Summer
22,Female,Socks,Clothing,29,New Jersey,Indigo,Fall
38,Female,Shirt,Clothing,48,Oregon,Silver,Fall
53,Female,Shoes,Footwear,87,Nebraska,Silver,Fall
31,Female,Backpack,Accessories,62,Massachusetts,Green,Fall
31,Female,Shirt,Clothing,96,Nebraska,Pink,Spring
65,Female,Handbag,Accessories,41,Hawaii,Violet,Fall
48,Female,Jewelry,Accessories,42,Indiana,Red,Winter
18,Female,Shirt,Clothing,57,Illinois,Olive,Winter
46,Female,Handbag,Accessories,65,Colorado,Purple,Spring
52,Female,Pants,Clothing,54,Pennsylvania,Gray,Fall
50,Female,T-shirt,Clothing,22,Ohio,Brown,Winter
49,Female,Sneakers,Footwear,96,Pennsylvania,Orange,Fall
69,Female,Jewelry,Accessories,81,Mississippi,Blue,Summer
36,Female,Shirt,Clothing,46,Kentucky,White,Fall
30,Female,Blouse,Clothing,74,Alaska,Charcoal,Spring
25,Female,Sneakers,Footwear,50,Georgia,Gray,Winter
19,Female,Dress,Clothing,80,South Dakota,Charcoal,Winter
34,Female,Boots,Footwear,56,South Carolina,White,Summer
29,Female,Skirt,Clothing,69,Tennessee,Orange,Winter
50,Female,Shirt,Clothing,97,Colorado,Black,Spring
31,Female,Shorts,Clothing,66,Wisconsin,White,Winter
41,Female,Hat,Accessories,70,Georgia,Brown,Spring
52,Female,Shoes,Footwear,50,Maryland,Pink,Winter
27,Female,Pants,Clothing,85,New Jersey,Yellow,Spring
49,Female,Backpack,Accessories,59,Nevada,Cyan,Summer
69,Female,Pants,Clothing,74,Michigan,Silver,Summer
45,Female,Sunglasses,Accessories,38,Wyoming,Olive,Winter
20,Female,Sweater,Clothing,99,Massachusetts,Olive,Spring
25,Female,Blouse,Clothing,97,Washington,Charcoal,Spring
38,Female,Scarf,Accessories,67,Maine,Gray,Summer
55,Female,T-shirt,Clothing,20,Montana,Maroon,Winter
62,Female,Sunglasses,Accessories,45,Oklahoma,Black,Spring
54,Female,Shoes,Footwear,52,North Dakota,Violet,Winter
61,Female,Pants,Clothing,68,Connecticut,Indigo,Fall
50,Female,Sneakers,Footwear,98,Texas,Yellow,Fall
65,Female,Shoes,Footwear,83,Delaware,Gray,Fall
68,Female,Shorts,Clothing,51,Mississippi,Red,Summer
55,Female,Handbag,Accessories,21,Minnesota,Peach,Spring
57,Female,Handbag,Accessories,92,Georgia,Gray,Spring
56,Female,Shoes,Footwear,63,Iowa,White,Spring
29,Female,Jewelry,Accessories,56,New York,Green,Spring
24,Female,Shorts,Clothing,95,Nevada,Magenta,Spring
59,Female,Blouse,Clothing,66,Virginia,Olive,Winter
62,Female,Coat,Outerwear,28,Idaho,Olive,Spring
58,Female,Hat,Accessories,83,Colorado,Blue,Winter
64,Female,Socks,Clothing,55,Wisconsin,Charcoal,Fall
48,Female,Sandals,Footwear,28,Connecticut,Yellow,Spring
60,Female,Scarf,Accessories,79,Kansas,Violet,Summer
52,Female,Scarf,Accessories,31,Pennsylvania,Magenta,Summer
63,Female,Blouse,Clothing,37,Utah,Red,Fall
44,Female,T-shirt,Clothing,34,Oregon,Cyan,Summer
63,Female,Shoes,Footwear,74,West Virginia,Orange,Winter
66,Female,Gloves,Accessories,31,Montana,Black,Spring
22,Female,Sunglasses,Accessories,66,Kentucky,Blue,Winter
62,Female,Shoes,Footwear,99,Minnesota,Charcoal,Spring
39,Female,Dress,Clothing,55,Louisiana,Indigo,Spring
25,Female,Blouse,Clothing,23,Delaware,Silver,Spring
70,Female,Sweater,Clothing,88,Arizona,Brown,Fall
52,Female,Jacket,Outerwear,26,Nevada,Peach,Summer
68,Female,Backpack,Accessories,94,Alaska,Magenta,Summer
18,Female,Shorts,Clothing,25,Utah,Beige,Fall
18,Female,Socks,Clothing,96,Kansas,Violet,Fall
63,Female,Sneakers,Footwear,29,North Carolina,Black,Spring
47,Female,Sneakers,Footwear,36,Maryland,Cyan,Winter
43,Female,Blouse,Clothing,90,Maine,Green,Summer
60,Female,Gloves,Accessories,38,Illinois,Brown,Summer
49,Female,Handbag,Accessories,52,Pennsylvania,Gray,Spring
28,Female,Jeans,Clothing,88,Alaska,Orange,Spring
32,Female,Scarf,Accessories,56,New Mexico,Silver,Summer
29,Female,Sandals,Footwear,71,Arkansas,Purple,Spring
35,Female,Sandals,Footwear,94,Alaska,Olive,Fall
23,Female,Dress,Clothing,97,Louisiana,Teal,Winter
70,Female,Skirt,Clothing,27,North Dakota,White,Summer
23,Female,Shorts,Clothing,28,Rhode Island,Black,Spring
43,Female,Jeans,Clothing,67,Connecticut,Maroon,Fall
29,Female,Socks,Clothing,70,New York,Cyan,Fall
61,Female,Coat,Outerwear,95,Kentucky,Violet,Fall
29,Female,Boots,Footwear,24,Maine,Yellow,Spring
66,Female,Belt,Accessories,35,Missouri,Yellow,Winter
46,Female,Shoes,Footwear,22,Georgia,Olive,Winter
34,Female,Scarf,Accessories,66,Arizona,Olive,Fall
51,Female,Blouse,Clothing,83,New Hampshire,Magenta,Summer
26,Female,Dress,Clothing,95,Georgia,Orange,Fall
23,Female,Shorts,Clothing,41,California,Beige,Summer
52,Female,Blouse,Clothing,77,Arizona,Brown,Summer
39,Female,Sneakers,Footwear,52,Florida,Indigo,Fall
39,Female,Gloves,Accessories,41,New York,Gray,Winter
33,Female,Hoodie,Clothing,28,Idaho,Yellow,Winter
33,Female,Sweater,Clothing,90,Virginia,Violet,Summer
23,Female,Sunglasses,Accessories,55,Michigan,Magenta,Spring
31,Female,Belt,Accessories,73,New Hampshire,Blue,Spring
27,Female,Dress,Clothing,87,South Dakota,Gray,Fall
48,Female,Jacket,Outerwear,89,South Dakota,Gold,Winter
61,Female,Boots,Footwear,82,New Jersey,Lavender,Spring
63,Female,Sandals,Footwear,80,Wyoming,Black,Spring
19,Female,Scarf,Accessories,87,Alabama,Charcoal,Summer
21,Female,Blouse,Clothing,41,South Dakota,Violet,Spring
28,Female,Hoodie,Clothing,83,South Carolina,Charcoal,Spring
29,Female,Sunglasses,Accessories,71,New Mexico,Maroon,Summer
23,Female,Hoodie,Clothing,76,Connecticut,Purple,Spring
37,Female,Scarf,Accessories,34,Kansas,Peach,Spring
67,Female,Dress,Clothing,81,South Carolina,Olive,Spring
34,Female,T-shirt,Clothing,47,North Carolina,Indigo,Summer
58,Female,Skirt,Clothing,36,Wyoming,Magenta,Summer
45,Female,Jeans,Clothing,51,Louisiana,Gold,Spring
63,Female,Hoodie,Clothing,86,Louisiana,Orange,Fall
68,Female,Jeans,Clothing,41,Alabama,Gold,Fall
41,Female,Sandals,Footwear,90,Minnesota,Purple,Fall
50,Female,Hat,Accessories,93,New Mexico,Charcoal,Fall
24,Female,Gloves,Accessories,56,Tennessee,Cyan,Fall
21,Female,Socks,Clothing,39,New Mexico,Cyan,Summer
18,Female,Jacket,Outerwear,86,Texas,Green,Fall
63,Female,T-shirt,Clothing,82,Washington,Silver,Spring
47,Female,Sandals,Footwear,29,Michigan,Teal,Summer
58,Female,Hat,Accessories,27,Minnesota,Magenta,Fall
46,Female,Gloves,Accessories,25,Delaware,Maroon,Spring
35,Female,Dress,Clothing,31,California,Gold,Winter
42,Female,Hoodie,Clothing,23,Wisconsin,Purple,Winter
48,Female,Belt,Accessories,47,Kentucky,Lavender,Fall
28,Female,Gloves,Accessories,67,Nevada,Maroon,Fall
44,Female,Scarf,Accessories,75,North Carolina,Magenta,Winter
60,Female,Sandals,Footwear,82,Louisiana,Turquoise,Summer
38,Female,Sneakers,Footwear,32,New Jersey,Silver,Summer
46,Female,Dress,Clothing,41,Wisconsin,Purple,Fall
39,Female,Jewelry,Accessories,89,Arkansas,Violet,Winter
22,Female,Hat,Accessories,82,Texas,Peach,Fall
44,Female,Scarf,Accessories,99,Illinois,Green,Winter
69,Female,Blouse,Clothing,98,Mississippi,Teal,Fall
39,Female,Belt,Accessories,54,Delaware,Silver,Winter
53,Female,Blouse,Clothing,88,Georgia,Purple,Summer
52,Female,T-shirt,Clothing,43,Kansas,Lavender,Summer
65,Female,Hat,Accessories,73,Oklahoma,Lavender,Winter
48,Female,Hat,Accessories,50,New Jersey,Peach,Fall
27,Female,Sneakers,Footwear,73,Utah,Green,Spring
39,Female,Gloves,Accessories,51,Montana,Orange,Spring
59,Female,Socks,Clothing,22,Ohio,Pink,Winter
52,Female,Sandals,Footwear,32,Colorado,Cyan,Fall
50,Female,Sandals,Footwear,38,California,Lavender,Summer
32,Female,Boots,Footwear,66,Utah,Yellow,Winter
40,Female,Backpack,Accessories,20,Kansas,Olive,Spring
26,Female,Coat,Outerwear,44,Illinois,Brown,Summer
47,Female,Sunglasses,Accessories,31,Minnesota,Pink,Spring
51,Female,Jacket,Outerwear,45,New York,Cyan,Fall
47,Female,Dress,Clothing,71,Arizona,Maroon,Summer
53,Female,Scarf,Accessories,96,Tennessee,Magenta,Fall
35,Female,Blouse,Clothing,32,Arkansas,Violet,Winter
38,Female,Backpack,Accessories,90,Colorado,Silver,Summer
69,Female,Jewelry,Accessories,68,Nevada,Maroon,Spring
47,Female,Shorts,Clothing,45,Kansas,Gray,Winter
31,Female,Skirt,Clothing,67,New York,White,Winter
68,Female,Skirt,Clothing,57,Minnesota,Brown,Fall
51,Female,Jeans,Clothing,60,Ohio,Silver,Summer
20,Female,Handbag,Accessories,32,Arizona,Yellow,Spring
27,Female,Handbag,Accessories,29,Kentucky,Magenta,Fall
67,Female,Coat,Outerwear,20,Minnesota,Blue,Spring
21,Female,Jewelry,Accessories,98,Arkansas,Green,Winter
20,Female,Sweater,Clothing,27,Wyoming,Yellow,Fall
35,Female,Jacket,Outerwear,67,North Dakota,Cyan,Spring
58,Female,Shoes,Footwear,82,Alabama,Gold,Winter
28,Female,T-shirt,Clothing,72,Mississippi,Magenta,Fall
27,Female,Sandals,Footwear,77,Illinois,Gray,Fall
19,Female,Shoes,Footwear,74,Arkansas,Indigo,Winter
63,Female,Sandals,Footwear,39,Kansas,White,Winter
69,Female,Shorts,Clothing,80,Rhode Island,Indigo,Spring
65,Female,Backpack,Accessories,59,Florida,Green,Summer
63,Female,Jacket,Outerwear,68,Missouri,Turquoise,Fall
28,Female,Socks,Clothing,77,North Carolina,Peach,Fall
67,Female,Jewelry,Accessories,50,Alabama,Olive,Winter
51,Female,Pants,Clothing,45,Washington,Cyan,Fall
59,Female,Blouse,Clothing,71,Michigan,Magenta,Summer
25,Female,Socks,Clothing,52,Washington,Silver,Fall
31,Female,Shoes,Footwear,50,Vermont,White,Winter
62,Female,Handbag,Accessories,66,Illinois,Pink,Summer
51,Female,Sandals,Footwear,81,New York,Pink,Fall
32,Female,Socks,Clothing,28,Rhode Island,Pink,Summer
35,Female,Handbag,Accessories,65,Washington,Blue,Winter
70,Female,Hat,Accessories,80,Virginia,White,Winter
19,Female,Jewelry,Accessories,94,Wisconsin,Teal,Spring
32,Female,Backpack,Accessories,30,Michigan,Gray,Fall
56,Female,Shirt,Clothing,45,Texas,Beige,Fall
53,Female,Coat,Outerwear,91,Idaho,Violet,Summer
22,Female,Sunglasses,Accessories,36,Iowa,Blue,Winter
26,Female,Gloves,Accessories,73,Connecticut,Magenta,Fall
42,Female,Shirt,Clothing,60,Wyoming,Maroon,Fall
30,Female,Socks,Clothing,77,Mississippi,Purple,Winter
29,Female,Skirt,Clothing,86,Pennsylvania,Charcoal,Spring
47,Female,Shorts,Clothing,42,Tennessee,Red,Summer
59,Female,Sandals,Footwear,70,Louisiana,Charcoal,Spring
34,Female,Shirt,Clothing,44,Arkansas,Lavender,Summer
52,Female,Sunglasses,Accessories,91,West Virginia,White,Spring
47,Female,Jewelry,Accessories,30,South Carolina,Red,Fall
24,Female,Blouse,Clothing,23,Kansas,Violet,Fall
63,Female,Sandals,Footwear,21,Michigan,Orange,Summer
59,Female,Coat,Outerwear,34,Alabama,Turquoise,Spring
66,Female,Blouse,Clothing,46,South Dakota,Violet,Summer
45,Female,Sweater,Clothing,41,Rhode Island,Blue,Winter
38,Female,Skirt,Clothing,33,Florida,White,Fall
63,Female,Blouse,Clothing,48,Connecticut,Turquoise,Fall
55,Female,Hoodie,Clothing,66,Pennsylvania,Pink,Winter
25,Female,Skirt,Clothing,54,California,Maroon,Spring
51,Female,Backpack,Accessories,55,Oklahoma,Olive,Fall
28,Female,Handbag,Accessories,84,North Dakota,Charcoal,Summer
46,Female,Sandals,Footwear,66,New Mexico,Charcoal,Spring
58,Female,Shoes,Footwear,65,South Carolina,Indigo,Spring
30,Female,Sandals,Footwear,83,Michigan,Teal,Fall
68,Female,Sunglasses,Accessories,61,Missouri,Black,Winter
28,Female,Skirt,Clothing,65,Colorado,Teal,Summer
26,Female,Sandals,Footwear,55,Kansas,Green,Spring
35,Female,Gloves,Accessories,79,Illinois,Gold,Fall
40,Female,Hoodie,Clothing,96,South Carolina,Red,Fall
31,Female,Socks,Clothing,43,Utah,Silver,Fall
60,Female,Jewelry,Accessories,40,Hawaii,Yellow,Summer
69,Female,Hat,Accessories,62,Texas,Peach,Fall
51,Female,Blouse,Clothing,72,Oregon,Turquoise,Spring
49,Female,Shoes,Footwear,87,Arizona,Peach,Spring
18,Female,Hat,Accessories,31,New York,Peach,Winter
63,Female,Sunglasses,Accessories,34,Nebraska,Orange,Fall
57,Female,Shirt,Clothing,53,Vermont,Charcoal,Fall
45,Female,T-shirt,Clothing,85,Maryland,White,Summer
36,Female,Pants,Clothing,50,Tennessee,Turquoise,Fall
20,Female,Pants,Clothing,91,Pennsylvania,Red,Summer
21,Female,Hat,Accessories,56,South Carolina,Peach,Fall
62,Female,Coat,Outerwear,60,Connecticut,Pink,Fall
23,Female,Jacket,Outerwear,34,Kentucky,Yellow,Fall
26,Female,Sandals,Footwear,30,Rhode Island,Beige,Spring
30,Female,Gloves,Accessories,71,Colorado,Green,Winter
18,Female,Dress,Clothing,100,Oklahoma,Turquoise,Winter
47,Female,Belt,Accessories,85,Idaho,Orange,Fall
41,Female,Socks,Clothing,83,Maine,Gold,Summer
62,Female,Jacket,Outerwear,31,Vermont,Red,Winter
28,Female,Boots,Footwear,82,Rhode Island,Teal,Spring
46,Female,Shirt,Clothing,79,Florida,Teal,Summer
54,Female,Hat,Accessories,62,West Virginia,Lavender,Spring
36,Female,Shoes,Footwear,92,Indiana,Pink,Spring
25,Female,Socks,Clothing,58,Illinois,Maroon,Fall
38,Female,Hoodie,Clothing,88,California,Beige,Spring
38,Female,Sandals,Footwear,44,Massachusetts,Orange,Spring
42,Female,Jeans,Clothing,56,Idaho,Red,Spring
19,Female,Jewelry,Accessories,23,Kentucky,Maroon,Winter
34,Female,Shorts,Clothing,45,Delaware,Brown,Spring
38,Female,Sunglasses,Accessories,31,Idaho,Olive,Fall
42,Female,Pants,Clothing,96,Virginia,Silver,Summer
58,Female,Shirt,Clothing,96,Arizona,Purple,Spring
56,Female,Shirt,Clothing,80,Maryland,Gray,Fall
62,Female,Pants,Clothing,28,Idaho,Cyan,Fall
24,Female,Hoodie,Clothing,51,New Jersey,Gray,Summer
60,Female,Socks,Clothing,41,Washington,Gold,Spring
53,Female,Coat,Outerwear,99,Idaho,Cyan,Summer
26,Female,Sweater,Clothing,53,Rhode Island,Olive,Spring
34,Female,Backpack,Accessories,25,Delaware,Violet,Fall
24,Female,Blouse,Clothing,95,Alaska,Yellow,Winter
42,Female,Hoodie,Clothing,88,Arizona,Gold,Fall
36,Female,Jewelry,Accessories,97,Alabama,Silver,Fall
24,Female,Coat,Outerwear,81,Washington,Pink,Winter
39,Female,Sunglasses,Accessories,26,Louisiana,Turquoise,Winter
46,Female,Shoes,Footwear,41,Nebraska,Turquoise,Summer
64,Female,Skirt,Clothing,93,Pennsylvania,Peach,Fall
64,Female,Skirt,Clothing,69,South Carolina,Teal,Spring
61,Female,Skirt,Clothing,44,California,Red,Fall
61,Female,Sandals,Footwear,54,Indiana,Black,Spring
44,Female,Sneakers,Footwear,61,Missouri,Pink,Spring
65,Female,Socks,Clothing,80,Connecticut,Peach,Fall
60,Female,Backpack,Accessories,30,Nevada,Green,Summer
65,Female,Shorts,Clothing,94,New York,Green,Fall
27,Female,Shirt,Clothing,24,Oklahoma,Red,Winter
36,Female,Socks,Clothing,21,South Dakota,Maroon,Fall
22,Female,Jewelry,Accessories,52,Missouri,Green,Summer
62,Female,Handbag,Accessories,59,Texas,Black,Fall
59,Female,Shorts,Clothing,51,New York,Black,Summer
50,Female,Sweater,Clothing,35,Vermont,Yellow,Winter
51,Female,Gloves,Accessories,87,Arizona,Green,Summer
23,Female,Pants,Clothing,42,Montana,Black,Summer
21,Female,T-shirt,Clothing,86,Oklahoma,Red,Winter
44,Female,Pants,Clothing,26,New Hampshire,Yellow,Fall
25,Female,Sweater,Clothing,60,Wisconsin,Violet,Summer
57,Female,Gloves,Accessories,83,Alaska,Cyan,Winter
41,Female,Belt,Accessories,63,South Dakota,Pink,Spring
19,Female,Sneakers,Footwear,25,Alaska,Olive,Spring
43,Female,Shorts,Clothing,65,Utah,Maroon,Fall
25,Female,Sneakers,Footwear,60,South Dakota,Cyan,Fall
60,Female,Jeans,Clothing,75,California,Lavender,Spring
54,Female,Sneakers,Footwear,57,Mississippi,Yellow,Fall
52,Female,Boots,Footwear,99,Tennessee,Pink,Winter
40,Female,Jacket,Outerwear,45,Alabama,Orange,Spring
39,Female,Gloves,Accessories,66,Maine,Orange,Summer
54,Female,Socks,Clothing,53,Virginia,Violet,Winter
64,Female,Jeans,Clothing,94,New Hampshire,Lavender,Winter
31,Female,Boots,Footwear,47,Tennessee,Yellow,Fall
37,Female,Blouse,Clothing,80,New York,Pink,Fall
43,Female,Hat,Accessories,65,Kansas,Teal,Spring
56,Female,Shirt,Clothing,75,North Dakota,Magenta,Summer
27,Female,Handbag,Accessories,45,Alaska,Beige,Summer
40,Female,Sunglasses,Accessories,51,Texas,Gray,Spring
43,Female,Scarf,Accessories,58,Massachusetts,Turquoise,Summer
62,Female,Sunglasses,Accessories,20,Delaware,Pink,Fall
44,Female,Scarf,Accessories,82,South Dakota,Violet,Summer
45,Female,Gloves,Accessories,92,Arkansas,Charcoal,Spring
40,Female,Shorts,Clothing,81,Utah,Lavender,Fall
68,Female,Sunglasses,Accessories,44,California,Gray,Summer
63,Female,Jewelry,Accessories,72,Rhode Island,Brown,Winter
60,Female,Jacket,Outerwear,26,Oklahoma,Violet,Winter
19,Female,Sweater,Clothing,26,Vermont,Turquoise,Fall
26,Female,Blouse,Clothing,84,Kentucky,Peach,Spring
70,Female,Scarf,Accessories,72,Illinois,Turquoise,Spring
48,Female,Handbag,Accessories,55,Connecticut,Violet,Spring
37,Female,Hat,Accessories,77,Florida,Olive,Fall
48,Female,Scarf,Accessories,57,New Jersey,Green,Fall
18,Female,Boots,Footwear,71,Missouri,Teal,Spring
38,Female,Blouse,Clothing,39,Michigan,Peach,Spring
33,Female,Socks,Clothing,28,Washington,Pink,Winter
57,Female,Shoes,Footwear,33,New York,Maroon,Winter
46,Female,Skirt,Clothing,79,Wisconsin,Peach,Fall
46,Female,Belt,Accessories,30,Idaho,Maroon,Winter
50,Female,Skirt,Clothing,75,Michigan,Pink,Spring
61,Female,Pants,Clothing,89,Georgia,Orange,Summer
45,Female,Dress,Clothing,95,Michigan,Orange,Winter
32,Female,Hat,Accessories,44,Maine,Brown,Fall
29,Female,Coat,Outerwear,86,Maryland,Silver,Summer
66,Female,Scarf,Accessories,91,Missouri,Magenta,Fall
70,Female,Sneakers,Footwear,41,Oregon,Indigo,Winter
36,Female,Pants,Clothing,99,Arkansas,Gold,Spring
34,Female,Belt,Accessories,65,New Hampshire,Purple,Winter
20,Female,Sneakers,Footwear,48,Oregon,Gold,Summer
70,Female,Hat,Accessories,41,Kansas,Gold,Spring
50,Female,Shirt,Clothing,42,California,Gold,Summer
54,Female,Shorts,Clothing,26,Georgia,Olive,Summer
49,Female,Shorts,Clothing,35,Hawaii,Green,Fall
50,Female,Jacket,Outerwear,31,Montana,Gray,Summer
62,Female,Jewelry,Accessories,73,Montana,Red,Summer
42,Female,Blouse,Clothing,82,Mississippi,Charcoal,Spring
69,Female,Pants,Clothing,32,Washington,Indigo,Spring
22,Female,Hat,Accessories,27,Pennsylvania,Indigo,Summer
36,Female,Backpack,Accessories,86,Nevada,Silver,Spring
64,Female,Boots,Footwear,38,Kansas,Purple,Winter
44,Female,Jacket,Outerwear,93,Arizona,Gray,Summer
43,Female,Hoodie,Clothing,59,Tennessee,Magenta,Winter
58,Female,Sandals,Footwear,58,Pennsylvania,Silver,Winter
62,Female,Skirt,Clothing,84,Alaska,Violet,Spring
45,Female,Hoodie,Clothing,100,New Mexico,Green,Spring
47,Female,Dress,Clothing,25,Rhode Island,Green,Summer
66,Female,Sandals,Footwear,29,Connecticut,Peach,Spring
30,Female,Jeans,Clothing,42,Idaho,Turquoise,Spring
68,Female,Jeans,Clothing,57,Mississippi,Pink,Fall
35,Female,Jacket,Outerwear,84,Colorado,Lavender,Winter
64,Female,Hat,Accessories,71,Georgia,Silver,Winter
30,Female,Shorts,Clothing,87,Montana,Cyan,Fall
58,Female,Sweater,Clothing,52,California,Green,Winter
57,Female,Blouse,Clothing,58,Pennsylvania,Orange,Summer
60,Female,Sweater,Clothing,34,Delaware,Blue,Fall
22,Female,Jewelry,Accessories,60,New Hampshire,Magenta,Winter
46,Female,Hoodie,Clothing,68,Florida,Cyan,Winter
27,Female,Jewelry,Accessories,74,Mississippi,Indigo,Summer
50,Female,Scarf,Accessories,83,Montana,Pink,Summer
65,Female,Hat,Accessories,79,Mississippi,Peach,Fall
61,Female,Sunglasses,Accessories,76,Tennessee,Lavender,Fall
57,Female,T-shirt,Clothing,20,Florida,Black,Spring
40,Female,Shirt,Clothing,61,Illinois,Lavender,Summer
39,Female,Sandals,Footwear,78,Virginia,Brown,Summer
42,Female,Hat,Accessories,21,Texas,Yellow,Summer
30,Female,T-shirt,Clothing,77,Missouri,Olive,Winter
65,Female,Shorts,Clothing,88,Mississippi,Blue,Fall
57,Female,Sunglasses,Accessories,64,Pennsylvania,Turquoise,Summer
64,Female,Jacket,Outerwear,57,Wyoming,Yellow,Spring
56,Female,Shirt,Clothing,49,Idaho,Turquoise,Winter
40,Female,Scarf,Accessories,35,New Hampshire,Orange,Summer
55,Female,T-shirt,Clothing,99,Wyoming,Blue,Winter
25,Female,Shorts,Clothing,42,Nebraska,Olive,Spring
58,Female,Hat,Accessories,32,Alaska,Beige,Winter
46,Female,Jacket,Outerwear,21,Maryland,Lavender,Summer
18,Female,Dress,Clothing,29,Maryland,Magenta,Winter
26,Female,Coat,Outerwear,64,Arizona,Cyan,Spring
61,Female,Sandals,Footwear,46,Ohio,Lavender,Fall
55,Female,T-shirt,Clothing,97,Minnesota,Black,Fall
